FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
370384,QC,20201080172, ,48.62,-64.29,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080172, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370385,QC,20201080173, ,48.93,-72.72,2020,5,17,5/17/2020 0:00,,5/18/2020 0:00,2020-2029,1.100000000000000,H,intensive, , ,QC-2020-20201080173, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370386,QC,20201080174, ,46.32,-75.97,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.4,H,intensive, , ,QC-2020-20201080174, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370387,QC,20201080175, ,46.79,-73.86,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,2.600000000000000,H,intensive, , ,QC-2020-20201080175, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370388,QC,20201080176, ,47.98,-69.21,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080176, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370389,QC,20201080177, ,48.01,-66.74,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080177, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370390,QC,20201080178, ,48.01,-66.74,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.5,H,intensive, , ,QC-2020-20201080178, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370391,QC,20201080179, ,45.99,-74.13,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080179, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370392,QC,20201080180, ,48.81,-71.95,2020,5,16,5/16/2020 0:00,,5/16/2020 0:00,2020-2029,0.5,H,intensive, , ,QC-2020-20201080180, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370393,QC,20201080181, ,48.67,-71.34,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080181, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370394,QC,20201080182, ,48.78,-71.86,2020,5,17,5/17/2020 0:00,,5/17/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080182, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370395,QC,20201080183, ,46.08,-76.27,2020,5,18,5/18/2020 0:00,,5/19/2020 0:00,2020-2029,0.6,H,intensive, , ,QC-2020-20201080183, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370396,QC,20201080184, ,48.01,-66.75,2020,5,17,5/17/2020 0:00,,5/18/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080184, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370397,QC,20201080185, ,46.29,-76.01,2020,5,18,5/18/2020 0:00,,5/20/2020 0:00,2020-2029,2.800000000000000,H,intensive, , ,QC-2020-20201080185, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370398,QC,20201080186, ,45.96,-74.91,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080186, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370399,QC,20201080187, ,46.03,-76.06,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,1.700000000000000,H,intensive, , ,QC-2020-20201080187, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370400,QC,20201080188, ,45.91,-73.98,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080188, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370401,QC,20201080189, ,45.64,-75.83,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080189, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370402,QC,20201080190, ,49.01,-72.04,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080190, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370403,QC,20201080191, ,46.24,-75.90,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080191, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370404,QC,20201080192, ,45.73,-75.55,2020,5,18,5/18/2020 0:00,,5/21/2020 0:00,2020-2029,10.000000000000000,H,intensive, , ,QC-2020-20201080192, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370405,QC,20201080193, ,46.52,-75.00,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.7,H,intensive, , ,QC-2020-20201080193, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370406,QC,20201080194, ,46.61,-71.49,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080194, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370407,QC,20201080195, ,48.49,-71.24,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080195, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370408,QC,20201080196, ,46.40,-72.71,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080196, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370409,QC,20201080197, ,45.77,-74.07,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080197, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370410,QC,20201080198, ,45.78,-76.15,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080198, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370411,QC,20201080199, ,46.06,-74.09,2020,5,18,5/18/2020 0:00,,5/19/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080199, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370412,QC,20201080200, ,45.46,-74.10,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080200, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370413,QC,20201080201, ,45.86,-74.38,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080201, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370414,QC,20201080202, ,46.44,-72.79,2020,5,14,5/14/2020 0:00,,5/14/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080202, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370415,QC,20201080203, ,46.25,-73.53,2020,5,14,5/14/2020 0:00,,5/14/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080203, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370416,QC,20201080204, ,45.70,-70.55,2020,5,18,5/18/2020 0:00,,5/18/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080204, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370417,QC,20201080205, ,46.55,-71.52,2020,5,19,5/19/2020 0:00,,5/20/2020 0:00,2020-2029,0.4,H,intensive, , ,QC-2020-20201080205, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370418,QC,20201080206, ,45.94,-74.44,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080206, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370419,QC,20201080207, ,47.52,-72.76,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080207, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370420,QC,20201080208, ,46.30,-74.16,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080208, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370421,QC,20201080209, ,46.56,-73.33,2020,5,19,5/19/2020 0:00,,5/22/2020 0:00,2020-2029,0.6,H,intensive, , ,QC-2020-20201080209, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370422,QC,20201080210, ,50.27,-66.29,2020,5,20,5/20/2020 0:00,,5/24/2020 0:00,2020-2029,85.000000000000000,H,intensive, , ,QC-2020-20201080210, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370423,QC,20201080211, ,46.10,-72.26,2020,5,19,5/19/2020 0:00,,5/21/2020 0:00,2020-2029,3.500000000000000,H,intensive, , ,QC-2020-20201080211, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370424,QC,20201080212, ,45.71,-74.08,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080212, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370425,QC,20201080213, ,48.17,-66.26,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080213, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370426,QC,20201080214, ,48.18,-78.97,2020,5,19,5/19/2020 0:00,,5/19/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080214, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370427,QC,20201080215, ,50.21,-66.36,2020,5,19,5/19/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080215, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370428,QC,20201080216, ,45.88,-75.11,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080216, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370429,QC,20201080217, ,45.66,-75.91,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080217, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370430,QC,20201080218, ,46.64,-71.46,2020,5,20,5/20/2020 0:00,,5/21/2020 0:00,2020-2029,0.4,H,intensive, , ,QC-2020-20201080218, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370431,QC,20201080219, ,46.68,-78.98,2020,5,20,5/20/2020 0:00,,5/24/2020 0:00,2020-2029,3.000000000000000,H,intensive, , ,QC-2020-20201080219, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370432,QC,20201080220, ,46.12,-74.68,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080220, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370433,QC,20201080221, ,46.03,-74.37,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080221, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370434,QC,20201080222, ,46.17,-73.49,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080222, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370435,QC,20201080223, ,50.28,-64.80,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.2,H,nordique, , ,QC-2020-20201080223, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370436,QC,20201080224, ,46.00,-73.72,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080224, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370437,QC,20201080225, ,45.91,-74.16,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080225, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370438,QC,20201080226, ,48.94,-71.76,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080226, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370439,QC,20201080227, ,45.89,-76.42,2020,5,20,5/20/2020 0:00,,5/21/2020 0:00,2020-2029,2.400000000000000,H,intensive, , ,QC-2020-20201080227, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370440,QC,20201080228, ,48.09,-65.22,2020,5,20,5/20/2020 0:00,,5/21/2020 0:00,2020-2029,0.5,H,intensive, , ,QC-2020-20201080228, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370441,QC,20201080229, ,45.97,-73.78,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080229, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370442,QC,20201080230, ,46.06,-74.30,2020,5,20,5/20/2020 0:00,,5/21/2020 0:00,2020-2029,1.200000000000000,H,intensive, , ,QC-2020-20201080230, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370443,QC,20201080231, ,46.09,-73.51,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.4,H,intensive, , ,QC-2020-20201080231, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370444,QC,20201080232, ,47.15,-73.93,2020,5,20,5/20/2020 0:00,,5/21/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080232, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370445,QC,20201080233, ,48.26,-72.18,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080233, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370446,QC,20201080234, ,46.50,-72.53,2020,5,14,5/14/2020 0:00,,5/14/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080234, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370447,QC,20201080235, ,46.04,-72.28,2020,5,20,5/20/2020 0:00,,5/20/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080235, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370448,QC,20201080236, ,46.53,-75.66,2020,5,21,5/21/2020 0:00,,5/23/2020 0:00,2020-2029,2.300000000000000,H,intensive, , ,QC-2020-20201080236, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370449,QC,20201080237, ,45.88,-74.44,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080237, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370450,QC,20201080238, ,45.82,-73.97,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080238, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370451,QC,20201080239, ,45.94,-73.98,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0.5,H,intensive, , ,QC-2020-20201080239, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370452,QC,20201080240, ,48.78,-79.15,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080240, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370453,QC,20201080241, ,47.93,-66.98,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080241, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370454,QC,20201080242, ,47.03,-71.05,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,2.000000000000000,H,intensive, , ,QC-2020-20201080242, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370455,QC,20201080243, ,48.74,-71.85,2020,5,21,5/21/2020 0:00,,5/21/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080243, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370456,QC,20201080244, ,48.44,-70.90,2020,5,21,5/21/2020 0:00,,5/27/2020 0:00,2020-2029,2.100000000000000,H,intensive, , ,QC-2020-20201080244, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370457,QC,20201080245, ,46.56,-71.57,2020,5,21,5/21/2020 0:00,,5/22/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080245, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370458,QC,20201080246, ,46.80,-77.01,2020,5,21,5/21/2020 0:00,,5/27/2020 0:00,2020-2029,33.899999999999999,H,intensive, , ,QC-2020-20201080246, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
